,RegionName,Zhvi
10044,27509,122900
10045,95460,665100
10046,73443,142100
10047,16423,122900
10048,17324,147900
10049,15473,118300
10050,85356,140800
10051,6277,198700
10052,61568,156700
10053,7758,275000
10054,10993,196000
10055,3263,186100
10056,14710,108000
10057,32442,80600
10058,3839,166100
10059,1908,547500
10060,36043,131500
10061,75756,143100
10062,8056,338300
10063,12582,307800
10064,32702,121700
10065,15531,103000
10066,20622,317900
10067,45872,91900
10068,32438,92900
10069,12871,167200
10070,96748,292900
10071,46542,127500
10072,1452,248000
10073,37410,58400
10074,61880,139800
10075,35490,116200
10076,18635,124400
10077,13074,88400
10078,15314,92400
10079,21013,417000
10080,37811,115800
10081,97539,234900
10082,37032,155400
10083,12157,120900
10084,23457,375200
10085,96771,192100
10086,43412,143600
10087,37882,148400
10088,12015,181200
10089,98051,429200
10090,48014,128000
10091,53184,182700
10092,14882,177500
10093,45341,82900
10094,13634,137100
10095,47320,71600
10096,27050,125800
10097,70030,149700
10098,37046,369600
10099,61755,154600
10100,5445,500700
10101,60203,391100
10102,8751,264200
10103,95045,566700
10104,53531,223800
10105,3086,226500
10106,7863,213400
10107,5250,203100
10108,16426,157500
10109,1985,538200
10110,21057,412600
10111,32195,219200
10112,37085,213900
10113,21710,425500
10114,7627,753700
10115,15557,114700
10116,19541,205200
10117,43102,143100
10118,35444,96700
10119,11977,753700
10120,64054,60000
10121,15112,59600
10122,16693,111200
10123,54448,161900
10124,85263,461900
10125,47037,83600
10126,12053,116200
10127,10594,594300
10128,37143,192500
10129,95237,304800
10130,10921,229900
10131,17068,159400
10132,70589,122000
10133,3819,276400
10134,53191,256800
10135,3584,125500
10136,54426,143400
10137,10926,162100
10138,83676,163500
10139,32567,123700
10140,12827,154500
10141,32744,131600
10142,32764,170700
10143,6420,240800
10144,55114,222700
10145,38330,67700
10146,80106,397900
10147,49064,122800
10148,37191,141400
10149,1468,189100
10150,49336,82000
10151,93643,233400
10152,18347,106600
10153,8343,210400
10154,49328,147300
10155,48367,301200
10156,47562,101100
10157,75166,234600
10158,22645,232400
10159,10913,481800
10160,97462,156000
10161,37853,123200
10162,10524,412100
10163,34981,186700
10164,12846,160600
10165,46793,109600
10166,14772,75300
10167,15610,145900
10168,76457,90300
10169,38315,72400
10170,7440,376400
10171,47433,101200
10172,65255,138500
10173,49326,125300
10174,47246,118900
10175,81419,185800
10176,61064,42600
10177,13456,143200
10178,52778,166100
10179,7640,594200
10180,13862,95100
10181,30543,123300
10182,96722,648000
10183,35203,203300
10184,15419,75600
10185,46742,159300
10186,61063,107000
10187,47346,85500
10188,92590,956100
10189,3753,211100
10190,46571,142400
10191,3884,250500
10192,93256,132000
10193,2764,283000
10194,61448,102900
10195,17960,175200
10196,71964,135600
10197,12835,169000
10198,49344,156000
10199,32759,132800
10200,13329,73100
10201,61019,145000
10202,44824,126900
10203,2562,361700
10204,76527,195800
10205,38456,110700
10206,38857,127200
10207,75172,68100
10208,38049,95800
10209,21782,168000
10210,13795,94800
10211,3861,274100
10212,64048,188200
10213,3034,259800
10214,35143,165300
10215,14548,113900
10216,21830,160000
10217,3576,111000
10218,1929,492000
10219,38748,60000
10220,79911,211900
10221,46746,112700
10222,21658,387400
10223,80645,224800
10224,21919,117200
10225,28420,129600
10226,54173,210200
10227,17062,147700
10228,15140,55000
10229,11930,3037300
10230,37409,104000
10231,53525,158500
10232,70057,160400
10233,18249,182600
10234,1010,231700
10235,12051,150100
10236,37302,257000
10237,32628,67300
10238,1612,282000
10239,44704,50400
10240,37031,171300
10241,39360,67900
10242,6375,196700
10243,70770,164300
10244,78597,265000
10245,21918,222100
10246,3598,197800
10247,49076,121700
10248,12865,113400
10249,92536,343500
10250,65604,119400
10251,45118,130300
10252,73028,99400
10253,37762,65400
10254,12027,232800
10255,14712,175500
10256,93451,307800
10257,47512,50800
10258,13748,97600
10259,47581,68600
10260,75473,134100
10261,3581,106600
10262,12580,214400
10263,71033,115400
10264,93602,262900
10265,44084,139500
10266,18334,116200
10267,71023,110600
10268,95634,258500
10269,43046,167900
10270,49249,146900
10271,21660,185400
10272,15670,128200
10273,72937,98100
10274,76431,148100
10275,12594,191200
10276,37891,104200
10277,47987,65600
10278,6853,1055400
10279,89449,331100
10280,37189,193000
10281,54479,116500
10282,75750,126800
10283,98932,128800
10284,64747,127500
10285,15672,151400
10286,79567,84500
10287,35452,128800
10288,93737,292400
10289,48064,214700
10290,76044,181100
10291,74039,114000
10292,74647,95400
10293,15541,130000
10294,22625,232400
10295,13317,82800
10296,15026,207100
10297,13132,115000
10298,44430,58400
10299,2838,209900
10300,17970,40700
10301,14416,132000
10302,44624,198100
10303,47164,95600
10304,3225,176000
10305,55779,187000
10306,47993,82800
10307,17048,99300
10308,53125,320500
10309,2831,290700
10310,7737,310800
10311,35006,73200
10312,7852,289000
10313,38850,69600
10314,12449,159400
10315,49012,179500
10316,95365,127500
10317,8089,169700
10318,95655,346100
10319,13783,87800
10320,49274,114100
10321,49254,102500
10322,14738,86100
10323,23603,151700
10324,75432,63000
10325,21915,216000
10326,93675,214200
10327,75792,110100
10328,18237,62000
10329,99009,220400
10330,6259,264000
10331,32320,155800
10332,13754,80600
10333,54170,154800
10334,97022,341800
10335,38230,57000
10336,22427,177200
10337,56055,166400
10338,55043,238400
10339,20004,455200
10340,24421,188100
10341,1770,751900
10342,7702,509900
10343,38057,138200
10344,95004,577000
10345,68462,163400
10346,5068,192700
10347,22656,291400
10348,3782,300300
10349,47336,58100
10350,16625,105700
10351,19555,147000
10352,60151,218600
10353,71064,109700
10354,46555,154500
10355,10916,304700
10356,6751,277500
10357,92823,734800
10358,13438,126600
10359,18660,127800
10360,35118,83600
10361,56514,168500
10362,32180,152400
10363,31519,126500
10364,47118,69700
10365,28726,145100
10366,28032,109100
10367,17846,130800
10368,12525,242700
10369,96725,660200
10370,70730,134200
10371,17364,170500
10372,70377,85300
10373,54023,244200
10374,8829,237500
10375,28088,114000
10376,16875,195700
10377,98831,331600
10378,67025,127700
10379,95570,353200
10380,17028,208900
10381,37342,141100
10382,49111,125900
10383,80642,342200
10384,29374,142100
10385,60421,181300
10386,13131,95600
10387,20119,354900
10388,13743,93600
10389,77050,80200
10390,18709,70200
10391,47944,76200
10392,1506,218700
10393,53560,220300
10394,55705,78100
10395,15697,103400
10396,49088,167200
10397,27503,267700
10398,12117,133400
10399,7423,755700
10400,8802,338900
10401,97064,152900
10402,98039,2433900
10403,46787,93400
10404,6231,245500
10405,54538,263700
10406,10987,421900
10407,17509,207900
10408,74653,69200
10409,95562,184700
10410,38326,122400
10411,12413,148500
10412,38603,71300
10413,51246,151600
10414,97127,237200
10415,30178,155500
10416,47923,107300
10417,19022,80300
10418,2668,422500
10419,93453,438700
10420,48006,148300
10421,45843,85100
10422,13491,111400
10423,6092,343000
10424,7857,263000
10425,13080,114900
10426,39153,86000
10427,1225,189000
10428,2670,348700
10429,15014,64800
10430,11732,600100
10431,31606,113100
10432,76470,63100
10433,34773,212400
10434,23696,283100
10435,51249,102800
10436,80535,287100
10437,62558,115800
10438,44470,118600
10439,75453,86000
10440,48722,87500
10441,6756,325900
10442,41007,161200
10443,80951,239600
10444,13116,124500
10445,98392,225600
10446,70763,179100
10447,49448,165500
10448,24528,107300
10449,15636,181600
10450,46792,86100
10451,17980,71000
10452,38357,78700
10453,54558,208500
10454,47665,89100
10455,44288,93500
10456,29704,142000
10457,49040,107200
10458,44234,180700
10459,46157,135600
10460,6018,166700
10461,63048,143300
10462,61434,73100
10463,51510,112300
10464,30055,155100
10465,53103,260800
10466,27581,146300
10467,12546,208700
10468,55802,213000
10469,60301,153600
10470,12466,191400
10471,72946,104300
10472,55375,282700
10473,90010,808600
10474,18051,279000
10475,84745,170400
10476,55741,103300
10477,1984,554200
10478,55055,169500
10479,12484,256300
10480,32343,120300
10481,39459,125700
10482,15052,126600
10483,34756,307500
10484,53521,248500
10485,8403,724400
10486,45120,113500
10487,5149,232900
10488,48096,223100
10489,20676,320800
10490,3048,234000
10491,30079,126700
10492,54722,125200
10493,46501,95300
10494,14471,167000
10495,54126,171700
10496,7046,824700
10497,53058,378400
10498,8092,259600
10499,93285,129000
10500,54757,158300
10501,37051,123400
10502,93235,120200
10503,47459,102000
10504,53076,323800
10505,46932,97800
10506,48063,188300
10507,15312,120800
10508,97385,285700
10509,46797,116500
10510,53048,138500
10511,37183,183800
10512,91906,275000
10513,47520,77600
10514,93202,134000
10515,25315,73200
10516,40056,203200
10517,47161,127400
10518,45850,128500
10519,16115,148900
10520,77364,155200
10521,29439,634300
10522,14062,84700
10523,14812,81400
10524,22213,743000
10525,24486,180900
10526,61547,183000
10527,57469,83900
10528,13787,94700
10529,90704,613200
10530,16157,102800
10531,43447,130200
10532,6469,206400
10533,21034,235100
10534,13825,133800
10535,89444,294600
10536,17026,178500
10537,46773,110600
10538,53941,192700
10539,14125,93200
10540,19505,183800
10541,35741,244300
10542,76233,130100
10543,7832,250500
10544,37373,143100
10545,39421,93900
10546,28159,89100
10547,47638,148200
10548,89040,145000
10549,70776,205000
10550,93271,269200
10551,98240,367300
10552,12775,183000
10553,12529,239300
10554,15944,111200
10555,66615,158200
10556,21140,427500
10557,37902,264500
10558,1235,204800
10559,1518,286500
10560,18346,98200
10561,71260,97600
10562,54013,179100
10563,21561,227400
10564,95627,266400
10565,27233,132300
10566,24137,304000
10567,43522,151000
10568,21673,258200
10569,37144,106700
10570,43450,138200
10571,53933,160400
10572,47523,91900
10573,45130,112600
10574,7803,265200
10575,13476,122800
10576,32568,116200
10577,85631,66700
10578,43542,239500
10579,37049,162400
10580,97396,140900
10581,75424,206300
10582,45369,140900
10583,5735,162200
10584,13461,117900
10585,15445,112800
10586,47283,88700
10587,47874,72700
10588,36560,61600
10589,6063,229100
10590,12809,155700
10591,15679,130600
10592,39040,107300
10593,29168,83600
10594,93066,1037700
10595,28742,234000
10596,8560,349900
10597,64061,200600
10598,54015,213600
10599,37375,236000
10600,17034,91800
10601,23690,235700
10602,80447,295400
10603,13308,111400
10604,13411,77900
10605,37035,144700
10606,46510,101400
10607,32443,83600
10608,14719,69800
10609,7460,225000
10610,98648,259600
10611,24380,127900
10612,29080,82300
10613,6093,278100
10614,48191,189000
10615,37338,122200
10616,71060,88700
10617,54129,135300
10618,3826,285300
10619,12075,217500
10620,99323,245900
10621,53108,197500
10622,18972,326200
10623,40057,137700
10624,17562,209900
10625,75496,65100
10626,87008,261600
10627,63341,372200
10628,69145,79100
10629,1522,274300
10630,21756,254200
10631,1360,208600
10632,48831,99000
10633,20158,503000
10634,15563,90200
10635,47032,108000
10636,17023,140200
10637,47868,76800
10638,5656,179000
10639,11796,318400
10640,21849,147900
10641,38313,92900
10642,5679,156700
10643,63037,108300
10644,37806,111800
10645,49425,101000
10646,18250,67200
10647,54113,155200
10648,55073,300500
10649,12074,194400
10650,30171,142800
10651,46989,106200
10652,76066,175300
10653,85539,79400
10654,31046,168000
10655,29940,211900
10656,75163,203000
10657,80442,281400
10658,14081,123500
10659,55327,254700
10660,47334,103400
10661,70450,147600
10662,28790,197900
10663,47558,157100
10664,11719,347700
10665,49101,136600
10666,23069,228900
10667,97111,246300
10668,62264,102500
10669,80440,261400
10670,21850,147400
10671,44846,142600
10672,1541,330600
10673,15148,50400
10674,75414,151500
10675,75416,71700
10676,47143,143800
10677,46065,131900
10678,12520,250100
10679,46573,145000
10680,6069,368900
10681,46349,139600
10682,48637,94400
10683,24092,156800
10684,17563,196400
10685,47598,62900
10686,5033,161900
10687,41092,176400
10688,29450,179400
10689,96114,217300
10690,44626,105700
10691,36273,128100
10692,64070,213400
10693,33827,142900
10694,55768,117100
10695,49435,184900
10696,27283,135700
10697,55020,311700
10698,53956,123400
10699,54738,195400
10700,66542,151900
10701,13480,114500
10702,15926,75800
10703,30259,166500
10704,53004,195000
10705,7064,260100
10706,37219,298700
10707,18372,149600
10708,45314,149500
10709,28454,120500
10710,47879,62400
10711,18076,199900
10712,17045,152900
10713,49283,147700
10714,8247,1221100
10715,98340,399800
10716,49246,149500
10717,61273,136300
10718,46071,129300
10719,32564,124100
10720,3608,241700
10721,86017,275700
10722,89085,277600
10723,6280,174900
10724,61536,128100
10725,13730,92200
10726,44643,123300
10727,32767,111700
10728,3278,220000
10729,46216,143500
10730,44402,115200
10731,70079,138100
10732,49125,197600
10733,37356,173400
10734,46553,150400
10735,98857,83800
10736,1223,222100
10737,98601,367500
10738,17859,140400
10739,34289,197100
10740,44428,94900
10741,28669,113200
10742,7838,272400
10743,46929,84500
10744,34737,230700
10745,31744,94200
10746,85736,140500
10747,49266,125300
10748,2464,600700
10749,2807,976100
10750,38066,198200
10751,49072,109400
10752,1237,206700
10753,62670,134100
10754,95916,180800
10755,28137,146600
10756,28071,164000
10757,96760,221900
10758,59079,240100
10759,44253,186100
10760,78659,176200
10761,46536,101600
10762,20623,343700
10763,20688,280100
10764,16156,159200
10765,30750,223700
10766,46740,71900
10767,38222,135000
10768,75681,104700
10769,61559,133000
10770,17529,241900
10771,12567,216600
10772,96785,210500
10773,3574,137200
10774,6232,227100
10775,3855,221700
10776,22737,268400
10777,21562,54400
10778,17532,209700
10779,3226,309700
10780,46030,121700
10781,10958,213600
10782,68059,237400
10783,14543,176300
10784,43107,123200
10785,46910,79900
10786,19507,169000
10787,4224,51900
10788,46504,106400
10789,24556,221900
10790,49234,176900
10791,60940,143700
10792,2715,314600
10793,7717,818300
10794,21028,334900
10795,13354,137200
10796,20777,655700
10797,97067,240900
10798,38827,102400
10799,97327,187200
10800,97456,244000
10801,38251,90500
10802,13471,88100
10803,76462,197000
10804,79311,65400
10805,18942,367400
10806,56024,195800
10807,44085,117600
10808,17572,219000
10809,23146,277900
10810,55943,151200
10811,6455,235200
10812,20763,320600
10813,39330,103900
10814,61238,106300
10815,12514,275700
10816,65550,100900
10817,14807,83900
10818,29487,306100
10819,14770,77900
10820,3814,212700
10821,13607,114000
10822,20776,477000
10823,11718,451400
10824,30205,269100
10825,37180,137500
10826,95465,907200
10827,46938,66900
10828,62257,70900
10829,44275,162300
10830,49277,132300
10831,54440,148700
10832,95663,567700
10833,46732,113500
10834,61517,180300
10835,22734,242700
10836,6089,272200
10837,38862,88900
10838,94038,1075100
10839,72016,120300
10840,30293,84800
10841,1922,451300
10842,12196,225300
10843,75770,167000
10844,98935,134800
10845,3269,213300
10846,41168,96400
10847,85173,67500
10848,93527,175100
10849,1503,365500
10850,14025,172000
10851,18332,120000
10852,30663,197300
10853,65770,134200
10854,12979,121700
10855,47140,72100
10856,98244,240100
10857,28033,106700
10858,44688,87800
10859,92285,75200
10860,83641,203300
10861,45053,234400
10862,29809,68300
10863,72718,229100
10864,85543,145000
10865,11509,930500
10866,12531,268000
10867,3827,351500
10868,11959,1568100
10869,11932,2216300
10870,39092,117400
10871,72722,100200
10872,38233,67700
10873,5489,306800
10874,14817,149900
10875,68069,240900
10876,49284,110200
10877,55322,265600
10878,10968,634000
10879,49237,112000
10880,14521,89300
10881,55790,178800
10882,13691,140700
10883,47359,69000
10884,38229,65100
10885,2110,1012600
10886,32009,193500
10887,29129,72500
10888,22728,324100
10889,38870,80800
10890,98610,183300
10891,37332,125800
10892,49096,117600
10893,12138,127600
10894,66409,188700
10895,27939,215800
10896,10548,406200
10897,12068,127900
10898,80482,329100
10899,44264,225400
10900,20733,299600
10901,72135,166500
10902,46044,72500
10903,34705,153000
10904,3582,72300
10905,2535,1449000
10906,18322,161900
10907,72959,124800
10908,11941,478500
10909,53139,207300
10910,37137,108000
10911,14755,75800
10912,35172,105300
10913,18038,203400
10914,76651,121400
10915,78123,296400
10916,95917,176700
10917,5763,182300
10918,20664,272400
10919,5829,169200
10920,46741,134900
10921,13478,116100
10922,19529,228100
10923,77650,255800
10924,56063,270500
10925,92386,152400
10926,1083,179400
10927,39663,90800
10928,66402,143400
10929,15424,111800
10930,14098,94100
10931,8045,127200
10932,61084,73800
10933,8804,275200
10934,80610,248000
10935,12850,205100
10936,7933,494700
10937,3585,130200
10938,33921,1294200
10939,15436,91600
10940,53598,228900
10941,29458,207500
10942,80644,210600
10943,49340,100100
10944,47952,61700
10945,5860,144800
10946,70778,178500
10947,18325,135800
10948,32709,197400
10949,97041,383100
10950,95328,185300
10951,31555,144400
10952,17240,165900
10953,94037,1043400
10954,16617,97500
10955,13685,177700
10956,18350,224100
10957,77835,143400
10958,12543,134800
10959,13060,132300
10960,60165,145800
10961,13612,147700
10962,72326,77900
10963,24431,183900
10964,43154,154000
10965,13618,147200
10966,97131,294800
10967,36523,80300
10968,30576,169900
10969,55357,310000
10970,44491,134400
10971,94511,387600
10972,6757,284800
10973,53183,288300
10974,27009,149100
10975,93660,137000
10976,95464,142100
10977,7723,1533200
10978,16145,136300
10979,12817,237400
10980,3440,177100
10981,97827,127100
10982,17302,165200
10983,30731,151100
10984,80643,257900
10985,45858,115200
10986,15456,78800
10987,7435,340500
10988,80117,354200
10989,97026,192600
10990,8061,244100
10991,1431,234700
10992,7721,223700
10993,58474,82000
10994,46051,84800
10995,30648,134200
10996,12106,205400
10997,38316,66100
10998,6442,304400
10999,21053,365600
11000,44656,111400
11001,8097,181500
11002,12167,101400
11003,6330,182400
11004,10998,260400
11005,92061,555900
11006,2804,219700
11007,48002,189000
11008,59868,253900
11009,49232,158200
11010,97544,272000
11011,12458,123000
11012,11568,2306000
11013,6384,200200
11014,16154,117600
11015,41063,145400
11016,61529,110600
11017,27054,137300
11018,38367,77000
11019,30625,306900
11020,49032,107100
11021,8063,139900
11022,80133,257100
11023,16116,113900
11024,29530,96500
11025,47022,207500
11026,85625,83900
11027,47355,57200
11028,55001,431600
11029,38321,74300
11030,76638,223800
11031,8733,169800
11032,6783,617000
11033,3810,302600
11034,47471,60200
11035,13746,98900
11036,8741,260900
11037,10974,289700
11038,50109,237700
11039,32181,102200
11040,80547,450400
11041,95311,177700
11042,1096,243300
11043,1827,454400
11044,19372,237100
11045,29482,1601800
11046,47579,157800
11047,1337,210400
11048,28395,127700
11049,96731,485300
11050,18092,274500
11051,12487,188100
11052,3602,166700
11053,19562,146700
11054,63347,173800
11055,15067,74300
11056,40076,179800
11057,85938,113700
11058,2881,326200
11059,12547,216800
11060,35073,54800
11061,55384,254000
11062,97449,146900
11063,11724,1156300
11064,54169,199400
11065,54180,161700
11066,44666,139900
11067,1038,284300
11068,85630,138000
11069,28449,348800
11070,21738,689600
11071,5257,163900
11072,42776,115100
11073,50237,225500
11074,97417,136000
11075,99169,93000
11076,15935,96000
11077,1529,259200
11078,39766,120500
11079,12789,115900
11080,49252,109100
11081,74330,140600
11082,68372,168800
11083,47383,98800
11084,97358,227500
11085,41059,136700
11086,75859,268400
11087,1257,273100
11088,3447,158200
11089,30182,106000
11090,7641,712600
11091,59834,280200
11092,48069,303200
11093,47338,67200
11094,97017,343700
11095,3217,134300
11096,43569,101700
11097,5261,159600
11098,66539,138400
11099,61528,233900
11100,13120,79300
11101,20662,254700
11102,88048,104400
11103,37306,129700
11104,97042,379800
11105,72142,137900
11106,47342,74500
11107,5262,217700
11108,21631,185200
11109,99326,139400
11110,32949,321400
11111,54947,162500
11112,76569,117400
11113,11964,927900
11114,89034,282500
11115,60541,220000
11116,30450,104800
11117,12779,108700
11118,1022,108100
11119,55047,365800
11120,98253,394800
11121,99556,161500
11122,72952,122400
11123,12154,181400
11124,24440,186400
11125,1050,199000
11126,38015,113400
11127,44814,132200
11128,61020,66900
11129,46788,184600
11130,43804,123400
11131,61734,111800
11132,16442,142900
11133,6256,159800
11134,97538,191400
11135,7946,551700
11136,97469,136600
11137,36528,242300
11138,37335,88900
11139,27355,119300
11140,5822,156000
11141,17981,55900
11142,1537,194000
11143,65674,85500
11144,80813,143400
11145,19043,162600
11146,95441,667000
11147,37018,150100
11148,40516,173700
11149,56065,142900
11150,30805,63800
11151,48822,176000
11152,49639,85800
11153,1521,198100
11154,76530,173700
11155,46543,168500
11156,2630,509700
11157,15046,142900
11158,98241,167600
11159,17365,170400
11160,61011,213700
11161,14525,116300
11162,17938,123000
11163,1128,167600
11164,97883,145000
11165,3869,208200
11166,61817,86200
11167,37052,146200
11168,46068,123900
11169,30630,134700
11170,38488,111900
11171,46147,144100
11172,36069,85900
11173,39116,99500
11174,23102,266100
11175,35091,162800
11176,17967,110100
11177,6039,472900
11178,48417,95200
11179,2575,721800
11180,20751,338300
11181,6438,274200
11182,29742,118600
11183,46770,131100
11184,22624,262700
11185,97136,240200
11186,43149,129100
11187,21837,141900
11188,12921,128800
11189,15618,98900
11190,43518,89900
11191,37408,208000
11192,21541,235700
11193,96752,422000
11194,16153,127900
11195,89021,242500
11196,28125,224300
11197,10588,319300
11198,30206,144500
11199,72348,124800
11200,46784,167200
11201,1080,157300
11202,29685,576800
11203,49272,141500
11204,96772,223500
11205,38642,93300
11206,16421,142200
11207,80467,237800
11208,44412,148700
11209,47633,100600
11210,30256,136900
11211,14847,102500
11212,3046,265800
11213,10963,193800
11214,15035,68000
11215,17098,82800
11216,38317,48500
11217,47613,115000
11218,14873,87600
11219,15027,131500
11220,30251,99700
11221,49305,67300
11222,15050,205300
11223,13044,130500
11224,55397,180400
11225,12072,114800
11226,98947,159900
11227,75490,135000
11228,27559,218000
11229,29437,158000
11230,5048,224000
11231,3237,194500
11232,85533,76300
11233,46940,87400
11234,1351,210500
11235,14775,67000
11236,39039,100400
11237,2367,381300
11238,7074,540100
11239,80512,244800
11240,76487,185500
11241,18218,43600
11242,93222,207100
11243,49095,147400
11244,34216,875800
11245,38553,104400
11246,60476,101400
11247,29448,154100
11248,44608,101000
11249,50063,170500
11250,70356,114400
11251,53049,174300
11252,71485,269600
11253,27812,75200
11254,37060,191000
11255,37012,130300
11256,48819,151000
11257,8020,240500
11258,43060,116600
11259,94957,2896300
11260,22534,180500
11261,12491,216600
11262,50169,154600
11263,60157,325100
11264,49030,97400
11265,37881,105800
11266,54745,195000
11267,68450,92200
11268,46161,114600
11269,54028,198300
11270,33857,131800
11271,37047,103100
11272,12780,159700
11273,38255,55700
11274,30552,239900
11275,37149,166400
11276,3255,277200
11277,5667,195000
11278,62677,148200
11279,38366,78500
11280,14809,83400
11281,21531,112800
11282,46747,135500
11283,74871,110700
11284,6377,188400
11285,55368,179800
11286,14170,151400
11287,84317,323800
11288,80927,305800
11289,11749,272700
11290,17502,183500
11291,3455,171700
11292,6334,202400
11293,80103,284300
11294,76534,160700
11295,16052,196400
11296,15142,487400
11297,20198,411600
11298,97443,186900
11299,64136,137900
11300,68023,253300
11301,45814,118000
11302,47920,140000
11303,43155,131700
11304,97495,295900
11305,28709,216000
11306,16844,157100
11307,77420,107700
11308,38601,112000
11309,47232,127200
11310,1262,400100
11311,7865,264100
11312,15458,74100
11313,97875,133000
11314,53170,165400
11315,43137,159800
11316,55360,230400
11317,12583,234900
11318,66021,139600
11319,6235,178000
11320,2725,236300
11321,53114,156100
11322,18930,329200
11323,12814,384900
11324,14541,173800
11325,12581,254100
11326,72940,105500
11327,12440,229800
11328,46994,92000
11329,2671,384500
11330,80019,267800
11331,96762,804900
11332,13332,92000
11333,88044,135300
11334,13495,98000
11335,17040,145600
11336,65725,127400
11337,3844,442700
11338,45325,142500
11339,6247,198200
11340,3221,215600
11341,47850,63400
11342,5677,334400
11343,17329,221000
11344,44215,106700
11345,21155,302300
11346,15486,129400
11347,93238,165700
11348,12197,85900
11349,12455,133400
11350,13110,153800
11351,17565,204600
11352,59825,226000
11353,16646,79800
11354,56547,215700
11355,96027,164700
11356,71051,157500
11357,15468,57900
11358,49241,118900
11359,49130,173700
11360,14561,120000
11361,18917,267500
11362,3266,140000
11363,13408,113200
11364,3224,249400
11365,55003,212700
11366,53007,173600
11367,38573,99500
11368,68037,211700
11369,21160,254800
11370,21132,340900
11371,22952,177200
11372,49051,144500
11373,13656,123500
11374,44048,106300
11375,12056,110900
11376,18656,135900
11377,61533,113300
11378,10537,191500
11379,17087,155900
11380,95452,1083300
11381,80536,307100
11382,53515,226400
11383,46130,154300
11384,19310,224200
11385,61284,172400
11386,15438,77300
11387,81639,232200
11388,13363,117500
11389,53951,175100
11390,13042,119000
11391,12996,109200
11392,7077,257200
11393,18214,114100
11394,21874,149900
11395,6782,181300
11396,38356,76600
11397,6777,370500
11398,45370,243400
11399,63055,183200
11400,76093,129400
11401,39464,116100
11402,93516,74500
11403,15442,64200
11404,72039,96200
11405,81069,157500
11406,38665,118400
11407,47115,103300
11408,64019,162700
11409,13622,162200
11410,2808,224000
11411,46056,95400
11412,74940,103800
11413,12981,98600
11414,22843,203900
11415,10577,1373800
11416,60184,523300
11417,48022,161100
11418,75480,273800
11419,97435,139000
11420,12918,110700
11421,14716,59600
11422,3251,180700
11423,44629,105800
11424,76624,148800
11425,20677,348800
11426,47977,111500
11427,49034,134800
11428,61843,128100
11429,3245,321300
11430,12788,120700
11431,13679,129900
11432,22514,155800
11433,48835,149600
11434,47951,79600
11435,2666,623500
11436,13673,129100
11437,53035,182000
11438,93667,247500
11439,21625,246900
11440,18077,274000
11441,12912,93000
11442,65284,100700
11443,53153,270900
11444,21798,297300
11445,31019,119400
11446,63369,176500
11447,49026,96800
11448,5759,166100
11449,24472,229400
11450,12764,155900
11451,14741,119100
11452,3057,314000
11453,3887,173400
11454,14033,159700
11455,24311,83600
11456,46172,92800
11457,13164,166100
11458,96705,443000
11459,3258,239500
11460,31830,106700
11461,13424,136400
11462,24067,159500
11463,17047,141900
11464,17965,64100
11465,98828,243000
11466,7980,424700
11467,35087,99800
11468,17536,257200
11469,64725,130300
11470,15437,150700
11471,98394,360500
11472,38568,73900
11473,7606,346100
11474,53585,138300
11475,14782,77800
11476,33786,546500
11477,7711,832600
11478,60958,65800
11479,14722,403000
11480,13812,109600
11481,63060,81800
11482,81326,333700
11483,16120,140600
11484,35078,145600
11485,94923,796800
11486,5773,170800
11487,53576,132100
11488,12149,112100
11489,22637,241200
11490,46539,96100
11491,12578,249100
11492,17772,149000
11493,46702,62700
11494,18321,113200
11495,30634,105600
11496,56264,95600
11497,37318,81400
11498,81019,154800
11499,37345,91600
11500,65039,176500
11501,49092,98600
11502,15034,67500
11503,95245,215800
11504,12523,191700
11505,46772,111800
11506,44411,122600
11507,8310,167000
11508,49070,129300
11509,11569,742000
11510,74825,94900
11511,64742,138000
11512,13409,94400
11513,8828,209900
11514,16123,187500
11515,14747,67900
11516,2650,946000
11517,12501,239400
11518,21917,222500
11519,5354,189400
11520,46919,78500
11521,15469,100800
11522,3216,199100
11523,53002,231900
11524,95426,221400
11525,14879,76700
11526,47634,74100
11527,36509,46800
11528,37309,113500
11529,10973,251900
11530,14516,82800
11531,14814,181100
11532,37095,173700
11533,77983,112400
11534,14826,78600
11535,12193,130600
11536,49011,95100
11537,1515,215700
11538,53919,129700
11539,91962,416000
11540,6763,273100
11541,14724,111800
11542,39478,113000
11543,63377,222500
11544,50261,238300
11545,6058,287000
11546,31303,151700
11547,95975,353600
11548,18053,217500
11549,5828,168300
11550,43148,136200
11551,12521,202800
11552,47838,64200
11553,8740,193200
11554,85137,74300
11555,67030,156000
11556,23047,235300
11557,95638,491300
11558,97360,148300
11559,15479,93500
11560,10984,357300
11561,74130,59700
11562,37350,544900
11563,49403,161100
11564,18617,45000
11565,12496,259700
11566,14544,163800
11567,65663,145400
11568,46031,136200
11569,12870,168900
11570,47373,60300
11571,68883,146900
11572,13459,84300
11573,19373,527700
11574,36525,117500
11575,22724,388700
11576,50276,153800
11577,13324,107400
11578,28689,143700
11579,96796,456800
11580,29052,82600
11581,13145,117600
11582,35446,108300
11583,30441,71800
11584,12958,91800
11585,6060,349600
11586,93553,256600
11587,29114,82200
11588,14422,116600
11589,17321,226800
11590,22610,245200
11591,12740,126300
11592,24467,224200
11593,46939,75100
11594,14171,84700
11595,46070,70600
