,Location,Zhvi
11025,"39.2, -84.96",207500
11026,"31.86, -109.33",83900
11027,"40.04, -84.94",57200
11028,"44.9, -92.81",431600
11029,"35.81, -88.6",74300
11030,"31.53, -97.44",223800
11031,"40.01, -74.32",169800
11032,"41.55, -73.3",617000
11033,"43.48, -71.24",302600
11034,"39.11, -86.97",60200
11035,"42.23, -75.84",98900
11036,"39.93, -74.17",260900
11037,"41.16, -74.19",289700
11038,"41.76, -93.82",237700
11039,"29.49, -81.59",102200
11040,"40.52, -104.98",450400
11041,"37.71, -120.12",177700
11042,"42.4, -72.71",243300
11043,"42.66, -71.48",454400
11044,"39.99, -75.75",237100
11045,"32.76, -79.83",1601800
11046,"38.11, -86.92",157800
11047,"42.66, -72.55",210400
11048,"35.16, -78.73",127700
11049,"21.68, -157.94",485300
11050,"40.47, -75.52",274500
11051,"41.86, -73.99",188100
11052,"43.15, -72.36",166700
11053,"40.5, -75.7",146700
11054,"39.04, -90.74",173800
11055,"40.2, -79.95",74300
11056,"38.13, -85.06",179800
11057,"34.04, -109.2",113700
11058,"41.47, -71.52",326200
11059,"41.65, -73.96",216800
11060,"33.62, -86.96",54800
11061,"44.93, -93.63",254000
11062,"43.58, -124.08",146900
11063,"40.86, -73.44",1156300
11064,"44.17, -88.27",199400
11065,"44.32, -88.17",161700
11066,"40.84, -81.63",139900
11067,"42.37, -72.6",284300
11068,"31.88, -110.18",138000
11069,"33.99, -77.91",348800
11070,"39.28, -77.02",689600
11071,"42.92, -73.24",163900
11072,"37.52, -85.89",115100
11073,"41.51, -93.35",225500
11074,"42.94, -123.22",136000
11075,"47.07, -118.47",93000
11076,"40.24, -78.96",96000
11077,"42.03, -71.58",259200
11078,"33.57, -88.31",120500
11079,"41.71, -74.57",115900
11080,"42.04, -84.75",109100
11081,"36.43, -95.26",140600
11082,"40.62, -96.63",168800
11083,"40.18, -85.27",98800
11084,"44.82, -122.37",227500
11085,"39.03, -84.37",136700
11086,"31.87, -96.32",268400
11087,"42.1, -73.34",273100
11088,"42.78, -72.15",158200
11089,"33.7, -85.18",106000
11090,"40.96, -73.99",712600
11091,"47.07, -114.22",280200
11092,"42.47, -83.14",303200
11093,"40.34, -85.35",67200
11094,"45.17, -122.4",343700
11095,"43.69, -71.63",134300
11096,"41.34, -83.79",101700
11097,"42.76, -73.23",159600
11098,"39.09, -95.85",138400
11099,"40.75, -89.71",233900
11100,"42.97, -76.14",79300
11101,"38.45, -77.21",254700
11102,"32.16, -106.69",104400
11103,"35.12, -86.18",129700
11104,"45.2, -122.54",379800
11105,"34.68, -92.12",137900
11106,"40.31, -85.5",74500
11107,"42.98, -73.2",217700
11108,"38.59, -75.92",185200
11109,"46.66, -118.9",139400
11110,"27.92, -80.52",321400
11111,"44.18, -88.61",162500
11112,"30.93, -97.22",117400
11113,"41.06, -72.32",927900
11114,"36.81, -114.07",282500
11115,"41.53, -88.58",220000
11116,"32.53, -81.93",104800
11117,"41.71, -74.63",108700
11118,"42.17, -72.57",108100
11119,"45.2, -92.78",365800
11120,"48.09, -122.57",394800
11121,"59.82, -151.59",161500
11122,"35.52, -94.27",122400
11123,"42.89, -73.58",181400
11124,"38.0, -79.15",186400
11125,"42.23, -72.88",199000
11126,"35.55, -89.78",113400
11127,"41.32, -82.49",132200
11128,"42.1, -89.09",66900
11129,"41.27, -84.92",184600
11130,"40.44, -81.7",123400
11131,"40.37, -89.54",111800
11132,"42.0, -79.8",142900
11133,"41.76, -72.13",159800
11134,"42.26, -123.59",191400
11135,"40.66, -74.51",551700
11136,"42.91, -123.43",136600
11137,"30.25, -88.11",242300
11138,"35.04, -86.45",88900
11139,"35.79, -79.55",119300
11140,"44.74, -72.17",156000
11141,"40.62, -76.39",55900
11142,"42.16, -71.88",194000
11143,"37.79, -93.57",85500
11144,"38.74, -105.17",143400
11145,"39.9, -75.3",162600
11146,"38.74, -123.13",667000
11147,"35.64, -86.2",150100
11148,"38.04, -84.45",173700
11149,"43.92, -93.95",142900
11150,"33.29, -82.19",63800
11151,"42.8, -84.79",176000
11152,"43.84, -85.44",85800
11153,"42.05, -72.15",198100
11154,"30.71, -97.44",173700
11155,"41.52, -85.69",168500
11156,"41.7, -70.3",509700
11157,"40.55, -80.23",142900
11158,"48.19, -121.53",167600
11159,"40.05, -76.94",170400
11160,"42.4, -88.9",213700
11161,"42.87, -77.99",116300
11162,"40.66, -76.48",123000
11163,"42.11, -72.53",167600
11164,"45.15, -117.77",145000
11165,"43.23, -70.82",208200
11166,"40.06, -87.7",86200
11167,"36.37, -87.43",146200
11168,"40.37, -86.08",123900
11169,"33.88, -83.15",134700
11170,"35.05, -86.68",111900
11171,"39.92, -86.62",144100
11172,"32.07, -86.24",85900
11173,"31.86, -89.55",99500
11174,"37.66, -77.88",266100
11175,"33.76, -86.8",162800
11176,"40.85, -76.23",110100
11177,"41.94, -73.43",472900
11178,"43.23, -83.9",95200
11179,"41.38, -70.67",721800
11180,"38.79, -76.54",338300
11181,"41.45, -72.5",274200
11182,"34.95, -81.34",118600
11183,"40.82, -85.33",131100
11184,"39.26, -78.1",262700
11185,"45.62, -123.91",240200
11186,"39.53, -82.57",129100
11187,"38.45, -75.75",141900
11188,"44.88, -73.43",128800
11189,"40.52, -79.47",98900
11190,"41.55, -84.76",89900
11191,"35.06, -85.25",208000
11192,"39.55, -79.35",235700
11193,"21.97, -159.71",422000
11194,"41.33, -80.1",127900
11195,"36.64, -114.46",242500
11196,"35.65, -80.72",224300
11197,"41.32, -73.82",319300
11198,"33.09, -84.43",144500
11199,"34.94, -90.47",124800
11200,"41.48, -85.35",167200
11201,"42.18, -72.37",157300
11202,"34.99, -82.84",576800
11203,"42.39, -84.34",141500
11204,"19.07, -155.57",223500
11205,"34.91, -89.31",93300
11206,"42.17, -79.93",142200
11207,"40.27, -106.95",237800
11208,"41.09, -81.04",148700
11209,"38.17, -87.78",100600
11210,"33.04, -84.3",136900
11211,"42.61, -76.72",102500
11212,"43.1, -71.59",265800
11213,"41.47, -74.53",193800
11214,"40.38, -79.8",68000
11215,"40.58, -76.61",82800
11216,"36.03, -88.24",48500
11217,"38.16, -87.44",115000
11218,"42.52, -77.29",87600
11219,"40.66, -80.24",131500
11220,"33.2, -84.74",99700
11221,"43.74, -85.14",67300
11222,"40.59, -80.47",205300
11223,"43.25, -76.0",130500
11224,"44.78, -93.91",180400
11225,"42.94, -74.37",114800
11226,"46.71, -120.76",159900
11227,"33.42, -96.33",135000
11228,"35.62, -79.08",218000
11229,"33.13, -80.39",158000
11230,"43.55, -72.4",224000
11231,"43.42, -71.41",194500
11232,"33.27, -109.27",76300
11233,"40.67, -85.72",87400
11234,"42.53, -72.53",210500
11235,"42.26, -79.71",67000
11236,"32.8, -90.28",100400
11237,"41.95, -70.81",381300
11238,"40.84, -74.05",540100
11239,"40.63, -105.17",244800
11240,"32.97, -97.87",185500
11241,"40.82, -75.91",43600
11242,"34.84, -119.17",207100
11243,"41.91, -85.91",147400
11244,"27.53, -82.73",875800
11245,"36.21, -84.96",104400
11246,"41.57, -87.61",101400
11247,"33.21, -80.44",154100
11248,"40.65, -81.58",101000
11249,"41.68, -93.98",170500
11250,"29.56, -91.03",114400
11251,"43.88, -88.28",174300
11252,"31.15, -92.5",269600
11253,"35.8, -77.37",75200
11254,"35.74, -86.65",191000
11255,"36.07, -86.03",130300
11256,"42.55, -84.3",151000
11257,"39.8, -75.22",240500
11258,"40.22, -83.55",116600
11259,"37.96, -122.55",2896300
11260,"38.03, -77.63",180500
11261,"42.0, -74.11",216600
11262,"41.66, -93.36",154600
11263,"41.97, -88.05",325100
11264,"41.84, -85.32",97400
11265,"36.35, -83.41",105800
11266,"45.25, -91.15",195000
11267,"40.37, -96.18",92200
11268,"39.67, -85.69",114600
11269,"44.95, -92.28",198300
11270,"27.45, -81.26",131800
11271,"35.35, -86.84",103100
11272,"41.44, -74.72",159700
11273,"36.23, -88.82",55700
11274,"34.78, -83.41",239900
11275,"35.8, -86.19",166400
11276,"43.32, -72.03",277200
11277,"44.28, -72.43",195000
11278,"39.87, -89.92",148200
11279,"35.47, -88.73",78500
11280,"42.4, -77.42",83400
11281,"39.66, -79.4",112800
11282,"41.53, -85.08",135500
11283,"34.65, -96.52",110700
11284,"41.7, -71.83",188400
11285,"44.76, -93.92",179800
11286,"42.7, -78.67",151400
11287,"41.28, -111.69",323800
11288,"38.92, -104.67",305800
11289,"40.8, -73.17",272700
11290,"40.09, -76.67",183500
11291,"42.9, -72.21",171700
11292,"41.54, -72.17",202400
11293,"39.71, -104.22",284300
11294,"30.88, -97.4",160700
11295,"40.9, -80.04",196400
11296,"40.38, -80.12",487400
11297,"38.86, -77.77",411600
11298,"43.24, -123.0",186900
11299,"39.09, -94.58",137900
11300,"41.45, -96.02",253300
11301,"40.89, -83.65",118000
11302,"40.51, -86.83",140000
11303,"39.62, -82.54",131700
11304,"43.29, -123.27",295900
11305,"35.77, -82.45",216000
11306,"40.91, -77.93",157100
11307,"29.23, -95.98",107700
11308,"34.5, -89.5",112000
11309,"39.13, -85.81",127200
11310,"42.3, -73.32",400100
11311,"40.79, -74.91",264100
11312,"39.88, -79.86",74100
11313,"45.8, -119.17",133000
11314,"42.55, -88.16",165400
11315,"39.8, -82.97",159800
11316,"44.88, -93.88",230400
11317,"42.05, -73.91",234900
11318,"38.76, -95.01",139600
11319,"41.8, -72.11",178000
11320,"41.73, -71.15",236300
11321,"42.6, -88.71",156100
11322,"40.53, -75.21",329200
11323,"43.55, -73.65",384900
11324,"42.75, -76.83",173800
11325,"41.86, -73.71",254100
11326,"35.08, -94.26",105500
11327,"41.8, -74.13",229800
11328,"40.66, -86.24",92000
11329,"41.67, -70.11",384500
11330,"39.69, -104.81",267800
11331,"21.64, -157.92",804900
11332,"42.74, -75.54",92000
11333,"32.12, -106.7",135300
11334,"43.11, -75.27",98000
11335,"40.34, -77.3",145600
11336,"37.46, -93.27",127400
11337,"42.91, -70.86",442700
11338,"39.67, -84.42",142500
11339,"41.78, -72.05",198200
11340,"43.27, -71.96",215600
11341,"39.25, -87.38",63400
11342,"44.38, -72.7",334400
11343,"39.76, -76.85",221000
11344,"41.06, -81.92",106700
11345,"39.57, -76.8",302300
11346,"40.03, -79.66",129400
11347,"35.83, -118.45",165700
11348,"42.59, -74.75",85900
11349,"42.14, -74.65",133400
11350,"42.9, -76.32",153800
11351,"39.9, -76.31",204600
11352,"46.61, -113.59",226000
11353,"40.66, -78.7",79800
11354,"46.87, -96.57",215700
11355,"41.41, -123.02",164700
11356,"32.34, -93.49",157500
11357,"39.9, -76.79",57900
11358,"42.1, -84.55",118900
11359,"41.78, -85.86",173700
11360,"42.82, -77.12",120000
11361,"40.37, -75.2",267500
11362,"43.8, -71.81",140000
11363,"42.89, -75.64",113200
11364,"43.33, -71.56",249400
11365,"45.01, -92.78",212700
11366,"43.1, -88.07",173600
11367,"36.45, -85.2",99500
11368,"40.99, -96.16",211700
11369,"39.7, -76.34",254800
11370,"39.68, -76.37",340900
11371,"37.96, -78.96",177200
11372,"42.19, -85.24",144500
11373,"44.18, -75.95",123500
11374,"41.85, -80.64",106300
11375,"42.76, -74.13",110900
11376,"41.28, -76.15",135900
11377,"40.57, -89.81",113300
11378,"41.33, -73.88",191500
11379,"40.35, -76.25",155900
11380,"38.42, -122.54",1083300
11381,"40.75, -105.23",307100
11382,"43.13, -89.74",226400
11383,"39.66, -85.78",154300
11384,"39.94, -75.97",224200
11385,"41.38, -90.66",172400
11386,"40.1, -79.83",77300
11387,"40.48, -107.26",232200
11388,"43.3, -75.51",117500
11389,"43.45, -89.86",175100
11390,"43.23, -75.88",119000
11391,"44.37, -73.4",109200
11392,"40.55, -74.26",257200
11393,"40.79, -76.08",114100
11394,"38.39, -75.34",149900
11395,"41.65, -73.04",181300
11396,"35.45, -88.86",76600
11397,"41.69, -73.34",370500
11398,"39.61, -84.0",243400
11399,"38.53, -90.87",183200
11400,"32.23, -97.37",129400
11401,"31.48, -89.03",116100
11402,"34.96, -117.67",74500
11403,"40.01, -79.83",64200
11404,"35.36, -92.4",96200
11405,"37.92, -104.93",157500
11406,"34.6, -90.12",118400
11407,"38.33, -86.21",103300
11408,"38.74, -93.84",162700
11409,"44.06, -76.13",162200
11410,"41.39, -71.75",224000
11411,"39.97, -85.61",95400
11412,"34.94, -94.63",103800
11413,"44.67, -73.82",98600
11414,"38.36, -79.16",203900
11415,"41.03, -73.71",1373800
11416,"41.95, -88.26",523300
11417,"42.99, -82.76",161100
11418,"33.0, -95.21",273800
11419,"43.71, -123.32",139000
11420,"44.66, -73.68",110700
11421,"42.38, -79.44",59600
11422,"44.04, -71.67",180700
11423,"40.35, -81.43",105800
11424,"31.65, -96.97",148800
11425,"38.49, -77.04",348800
11426,"40.76, -87.15",111500
11427,"42.23, -85.33",134800
11428,"40.31, -88.34",128100
11429,"43.73, -71.58",321300
11430,"41.75, -74.59",120700
11431,"44.32, -75.77",129900
11432,"38.02, -77.36",155800
11433,"43.0, -84.74",149600
11434,"40.77, -87.44",79600
11435,"42.0, -70.06",623500
11436,"44.15, -75.7",129100
11437,"43.39, -88.53",182000
11438,"36.96, -119.3",247500
11439,"38.87, -75.99",246900
11440,"40.59, -75.19",274000
11441,"44.47, -73.78",93000
11442,"39.23, -92.28",100700
11443,"42.93, -88.39",270900
11444,"39.53, -77.31",297300
11445,"32.43, -83.06",119400
11446,"38.93, -90.74",176500
11447,"42.38, -85.95",96800
11448,"43.53, -72.96",166100
11449,"37.93, -79.23",229400
11450,"41.6, -75.06",155900
11451,"42.21, -78.59",119100
11452,"42.9, -71.66",314000
11453,"43.45, -71.03",173400
11454,"42.65, -78.68",159700
11455,"36.86, -81.39",83600
11456,"39.84, -86.8",92800
11457,"43.08, -76.32",166100
11458,"21.91, -159.58",443000
11459,"43.25, -71.39",239500
11460,"32.88, -84.67",106700
11461,"43.15, -75.33",136400
11462,"37.01, -80.05",159500
11463,"40.38, -77.33",141900
11464,"40.69, -76.16",64100
11465,"47.32, -120.19",243000
11466,"40.68, -74.49",424700
11467,"34.27, -86.54",99800
11468,"39.82, -76.09",257200
11469,"38.48, -94.34",130300
11470,"39.78, -79.61",150700
11471,"47.31, -122.77",360500
11472,"36.4, -85.43",73900
11473,"40.86, -74.04",346100
11474,"42.5, -88.73",138300
11475,"42.26, -79.25",77800
11476,"27.91, -82.84",546500
11477,"40.23, -74.0",832600
11478,"41.11, -87.56",65800
11479,"42.2, -79.48",403000
11480,"42.0, -77.26",109600
11481,"38.3, -90.82",81800
11482,"37.28, -108.03",333700
11483,"40.85, -80.45",140600
11484,"33.34, -86.43",145600
11485,"38.35, -123.06",796800
11486,"43.48, -72.97",170800
11487,"42.62, -89.25",132100
11488,"42.63, -74.56",112100
11489,"39.26, -78.33",241200
11490,"41.17, -86.03",96100
11491,"41.8, -73.8",249100
11492,"41.1, -76.76",149000
11493,"40.85, -85.6",62700
11494,"41.0, -75.29",113200
11495,"34.16, -82.95",105600
11496,"44.56, -95.98",95600
11497,"35.16, -86.01",81400
11498,"37.94, -104.84",154800
11499,"35.05, -86.26",91600
11500,"38.69, -92.3",176500
11501,"42.09, -84.98",98600
11502,"40.35, -79.88",67500
11503,"38.29, -120.58",215800
11504,"42.04, -73.79",191700
11505,"40.74, -84.94",111800
11506,"41.03, -81.05",122600
11507,"39.52, -74.94",167000
11508,"42.53, -85.63",129300
11509,"40.59, -73.58",742000
11510,"34.87, -96.41",94900
11511,"38.48, -94.6",138000
11512,"42.97, -75.58",94400
11513,"40.37, -74.42",209900
11514,"40.81, -80.2",187500
11515,"42.14, -79.07",67900
11516,"41.7, -69.95",946000
11517,"41.84, -73.55",239400
11518,"39.66, -76.09",222500
11519,"42.78, -72.52",189400
11520,"40.57, -85.87",78500
11521,"40.02, -79.4",100800
11522,"43.43, -71.82",199100
11523,"43.47, -88.35",231900
11524,"38.83, -122.71",221400
11525,"42.28, -77.22",76700
11526,"37.91, -87.2",74100
11527,"30.4, -88.25",46800
11528,"35.29, -84.74",113500
11529,"41.37, -74.49",251900
11530,"43.2, -76.91",82800
11531,"42.13, -76.93",181100
11532,"36.0, -85.98",173700
11533,"28.41, -96.71",112400
11534,"42.5, -77.5",78600
11535,"42.51, -74.04",130600
11536,"42.08, -85.23",95100
11537,"42.22, -72.04",215700
11538,"43.73, -88.78",129700
11539,"32.78, -116.48",416000
11540,"41.68, -73.17",273100
11541,"42.05, -79.66",111800
11542,"31.03, -89.8",113000
11543,"39.12, -91.05",222500
11544,"41.53, -93.95",238300
11545,"41.99, -73.19",287000
11546,"32.48, -81.26",151700
11547,"39.22, -121.15",353600
11548,"40.72, -75.71",217500
11549,"44.42, -72.13",168300
11550,"39.8, -82.52",136200
11551,"42.16, -73.65",202800
11552,"38.96, -87.4",64200
11553,"39.92, -74.13",193200
11554,"33.1, -110.97",74300
11555,"37.78, -97.53",156000
11556,"37.86, -77.46",235300
11557,"38.33, -121.14",491300
11558,"44.74, -122.48",148300
11559,"40.15, -79.74",93500
11560,"41.2, -74.01",357300
11561,"36.12, -95.91",59700
11562,"34.99, -85.35",544900
11563,"43.14, -85.85",161100
11564,"41.17, -76.07",45000
11565,"42.3, -74.25",259700
11566,"42.76, -77.22",163800
11567,"37.61, -93.24",145400
11568,"40.21, -86.02",136200
11569,"43.83, -73.73",168900
11570,"40.34, -85.15",60300
11571,"40.82, -98.59",146900
11572,"42.79, -74.61",84300
11573,"39.89, -75.53",527700
11574,"30.89, -88.0",117500
11575,"38.63, -77.91",388700
11576,"41.85, -93.92",153800
11577,"43.24, -75.03",107400
11578,"36.02, -80.86",143700
11579,"21.95, -159.67",456800
11580,"33.84, -80.74",82600
11581,"43.64, -76.08",117600
11582,"33.25, -87.73",108300
11583,"32.82, -82.23",71800
11584,"44.96, -73.58",91800
11585,"42.01, -72.84",349600
11586,"34.48, -117.88",256600
11587,"33.93, -79.93",82200
11588,"43.07, -78.06",116600
11589,"39.72, -76.45",226800
11590,"38.83, -78.31",245200
11591,"41.84, -74.54",126300
11592,"38.26, -78.97",224200
11593,"41.01, -86.41",75100
11594,"42.43, -78.62",84700
11595,"40.33, -85.64",70600
11596,"36.51, -75.91",227400
11597,"42.08, -87.71",1489900
11598,"32.9, -116.62",431500
11599,"44.22, -71.74",264800
11600,"29.79, -82.17",124200
11601,"35.97, -88.67",59200
11602,"36.17, -86.78",309100
11603,"43.18, -75.01",110100
11604,"41.84, -74.06",173100
11605,"39.62, -79.32",135300
11606,"39.94, -74.14",316500
11607,"42.06, -72.86",251100
11608,"39.91, -86.79",91500
11609,"41.52, -70.66",702100
11610,"38.34, -86.27",75000
11611,"40.83, -76.64",158600
11612,"32.32, -95.3",112000
11613,"41.9, -84.43",116300
11614,"41.78, -74.93",127800
11615,"35.35, -88.61",80700
11616,"43.95, -73.53",105800
11617,"39.39, -86.56",88100
11618,"37.0, -79.68",423600
11619,"43.51, -88.45",154200
11620,"38.31, -86.69",102300
11621,"42.83, -72.18",131000
11622,"41.76, -75.05",150100
11623,"43.25, -73.09",372700
11624,"40.12, -104.93",257100
11625,"42.34, -79.31",93700
11626,"42.23, -71.87",199200
11627,"43.35, -76.15",115100
11628,"45.89, -122.81",270500
11629,"42.63, -78.05",77000
11630,"42.79, -123.4",110900
11631,"38.12, -87.93",102400
11632,"42.47, -88.42",152700
11633,"42.88, -73.49",179700
11634,"40.2, -79.61",131600
11635,"47.15, -122.7",238500
11636,"38.97, -77.73",609000
11637,"43.34, -88.6",143700
11638,"36.3, -85.38",106500
11639,"43.14, -73.88",236400
11640,"42.2, -71.9",250200
11641,"40.34, -86.66",97800
11642,"40.94, -87.45",76400
11643,"37.75, -78.16",208400
11644,"40.64, -80.49",172100
11645,"34.4, -85.03",87000
11646,"42.97, -74.15",112500
11647,"40.57, -75.89",179500
11648,"42.54, -73.44",182100
11649,"43.32, -78.03",110000
11650,"41.3, -95.39",124300
11651,"41.47, -74.16",271900
11652,"27.46, -82.67",471900
11653,"41.22, -84.83",126300
11654,"40.71, -76.85",127500
11655,"42.62, -74.13",149400
11656,"36.53, -95.92",133400
11657,"41.07, -74.59",208500
11658,"40.82, -74.28",848200
11659,"38.42, -90.78",93300
11660,"41.24, -74.48",221700
11661,"44.99, -72.4",173200
11662,"43.57, -123.14",124900
11663,"42.1, -73.55",206300
11664,"43.09, -76.75",76100
11665,"31.59, -83.01",130000
11666,"40.95, -86.12",76400
11667,"42.79, -74.75",109800
11668,"40.23, -79.71",97800
11669,"39.95, -84.91",82800
11670,"45.22, -123.92",243000
11671,"39.51, -119.99",400700
11672,"41.52, -73.36",429600
11673,"37.0, -119.5",346600
11674,"32.74, -93.97",83700
11675,"42.16, -79.59",78600
11676,"28.08, -82.76",337700
11677,"38.8, -85.65",84200
11678,"39.0, -120.99",363000
11679,"43.77, -85.5",91300
11680,"45.36, -121.85",263800
11681,"42.89, -78.39",147000
11682,"44.69, -73.45",120600
11683,"34.73, -111.15",244800
11684,"44.09, -71.99",142900
11685,"42.93, -75.46",87400
11686,"35.86, -86.65",450100
11687,"39.89, -85.57",89400
11688,"36.28, -82.42",77000
11689,"47.79, -120.44",228100
11690,"42.64, -86.21",298300
11691,"43.07, -78.18",108000
11692,"35.08, -90.24",115700
11693,"33.09, -84.57",108500
11694,"32.57, -111.36",133000
11695,"43.68, -88.54",150000
11696,"40.02, -80.03",104600
11697,"39.83, -74.96",181700
11698,"39.86, -76.45",160900
11699,"39.3, -76.95",692800
11700,"41.89, -74.24",253600
11701,"41.69, -71.74",254600
11702,"43.15, -82.58",161300
11703,"36.2, -79.17",165500
11704,"35.58, -88.5",86600
11705,"35.67, -77.63",82100
11706,"35.95, -80.85",144800
11707,"41.58, -85.01",112100
11708,"42.44, -85.37",231100
11709,"45.39, -118.78",119000
11710,"30.96, -91.98",102500
11711,"39.76, -82.43",154700
11712,"42.04, -76.44",109000
11713,"36.36, -82.29",122400
11714,"34.23, -117.23",178600
11715,"41.52, -71.67",253700
11716,"35.68, -78.9",238300
11717,"34.29, -112.66",165500
